0.3223937050697771,0.75,0.5,false
0.5866181879650932,0.4,0.5,true
0.2863406860609067,0.3,0.75,0.7,0.5,false
0.24514674763919922,0.9,0.1,false
0.5938735934695036,0.3,0.7,true
0.39991990313791853,0.3,0.7,true
0.37889623186763105,0.3,0.4,0.7,0.2,false
0.6316339916774678,0.3,0.7,true
0.2848445960189369,0.3,0.4,0.75,0.7,0.2,0.5,false
0.374735997881975,0.3,0.4,0.4,0.7,0.5,0.2,false
0.592011694743223,0.3,0.7,true
0.6402731332322111,0.3,0.7,true
0.5966078263263673,0.3,0.4,0.4,0.75,0.7,0.5,0.2,0.5,false
0.3281703032324598,0.3,0.7,false
0.3364822918008661,0.3,0.4,0.7,0.5,false
0.5782308807859565,0.4,0.4,0.5,0.2,false
0.23220584509675377,0.3,0.4,0.75,0.7,0.5,0.5,false
0.24365518811719464,0.3,0.7,false
0.34235117501059553,0.3,0.4,0.7,0.5,false
0.2946424487238317,0.3,0.75,0.7,0.5,false
0.3863462294106207,0.3,0.7,true
0.3960101763246418,0.3,0.4,0.7,0.5,false
0.18343079578661323,0.3,0.7,false
0.26228397742075554,0.3,0.4,0.7,0.5,false
0.4085029155745634,0.3,0.7,true
0.663549116793234,0.3,0.4,0.7,0.5,true
0.5891129970368204,0.3,0.7,true
0.19601502765768658,0.3,0.7,false
0.5863516383327635,0.3,0.7,false
0.2502110505874101,0.4,0.5,false
0.4696412367259989,0.3,0.7,true
0.615811956784014,0.4,0.5,false
0.40941517752745127,0.3,0.7,false
0.2804986325373264,0.3,0.7,true
0.3635838569655505,0.3,0.4,0.7,0.5,true
0.23014906504464697,0.3,0.7,false
0.5715402943850635,0.3,0.4,0.7,0.5,false
0.19125601767071307,0.4,0.5,true
0.21792547098676426,0.3,0.7,false
0.37771463038590714,0.3,0.4,0.7,0.5,true
0.6811134683717648,0.3,0.4,0.9,0.7,0.5,0.1,true
0.2654320713808728,0.3,0.7,true
0.60234713425279,0.9,0.1,false
0.37179371380975523,0.3,0.4,0.7,0.5,false
0.1958506449215486,0.3,0.4,0.7,0.5,false
0.32855467909433833,0.3,0.7,false
0.27462944679340723,0.3,0.7,true
0.23154397597993887,0.3,0.7,false
0.280855793625415,0.3,0.7,false
0.3501339904591554,0.3,0.4,0.7,0.5,true
0.1825135366546621,0.3,0.4,0.7,0.5,false
0.28227186854870484,0.3,0.7,true
0.560167625293909,0.3,0.7,true
0.3588387736024375,0.3,0.4,0.7,0.5,false
0.3824845700356079,0.3,0.4,0.7,0.5,false
0.2160603506122493,0.4,0.5,false
0.2728572811527944,0.4,0.2,false
0.24828907799900116,0.4,0.2,true
0.380481835703238,0.4,0.2,true
0.21489928071135947,0.3,0.7,false
0.5417321152472137,0.3,0.4,0.7,0.2,false
0.5656462188584424,0.3,0.7,true
0.619335687917919,0.3,0.7,true
0.27881147330438927,0.3,0.4,0.7,0.2,false
0.6145999659506705,0.3,0.7,false
0.551007264554536,0.3,0.7,false
0.20931546377416216,0.3,0.7,false
0.3019799823520744,0.3,0.7,true
0.3785811054937221,0.9,0.1,true
0.23322803792721816,0.3,0.7,false
0.34645433086164157,0.3,0.7,false
0.5770346199399181,0.3,0.7,true
0.5767839685811856,0.3,0.7,true
0.6102497443596202,0.3,0.7,false
0.2824847734192112,0.3,0.7,false
0.6021033255361745,0.3,0.7,true
0.3852121675698357,0.3,0.7,false
0.5091884911896195,0.3,0.7,true
0.2359670887443849,0.9,0.1,false
0.2906063126875495,0.3,0.7,true
0.3816350048511153,0.3,0.7,true
0.24491387009891352,0.3,0.7,false
0.20839962997224792,0.3,0.7,false
0.3369980156582868,0.3,0.7,true
0.21581502219079396,0.3,0.7,true
0.23103211312276992,0.3,0.7,true
0.662845314885365,0.3,0.7,true
0.27943784881087813,0.9,0.1,true
0.6053845700257273,0.9,0.1,true
0.23186524986438503,0.9,0.1,true
0.2182305931931823,0.9,0.1,false
0.33536211840332686,0.3,0.7,true
0.24236591213728784,0.3,0.4,0.7,0.2,true
0.09547320130642452,0.3,0.4,0.4,0.7,0.5,0.2,false
0.6205231615702782,0.3,0.4,0.7,0.2,true
0.5981253948196106,0.3,0.4,0.7,0.2,true
0.2942108185487688,0.4,0.5,false
0.3055207849064314,0.3,0.4,0.7,0.5,false
0.24072329612611973,0.4,0.75,0.2,0.5,false
0.6650644585735809,0.4,0.5,false
0.4250694020626354,0.9,0.1,false
0.13989541052313617,0.9,0.1,false
0.25271083905475394,0.4,0.2,false
0.38974276140984565,0.4,0.4,0.9,0.5,0.2,0.2,false
0.3180988731287465,0.4,0.5,true
0.3911276069369653,0.4,0.5,true
0.1985222689004513,0.4,0.4,0.9,0.5,0.2,0.2,false
0.26873328300209526,0.4,0.5,true
0.5634472794312345,0.4,0.5,false
0.19401577722226904,0.4,0.5,false
0.14616171784779283,0.4,0.9,0.2,0.2,false
0.3251256254243311,0.4,0.9,0.2,0.2,false
0.581764002295689,0.4,0.4,0.5,0.2,true
0.39395095718101875,0.4,0.5,true
0.5103204431602198,0.4,0.5,true
0.3122194312539299,0.4,0.5,true
0.5894738371391268,0.4,0.5,true
0.1887738598368734,0.4,0.5,true
0.5529316513290478,0.4,0.5,true
0.5577153188574554,0.4,0.5,true
0.20222628829515155,0.4,0.5,false
0.5886215681270011,0.4,0.5,true
0.2926467763791678,0.4,0.5,true
